refactoring,file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
1,\DATASET\abfiles\r0\c173\after\NewFilterPanel.java,mtgdeckbuilder.frontend.NewFilterPanel$Anonymous1,anonymous,4,4,0,4,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,-1,0
1,\DATASET\abfiles\r0\c173\after\ActiveFiltersPanelTest.java,mtgdeckbuilder.frontend.ActiveFiltersPanelTest,class,3,3,0,3,3,1,0,11,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,33,0,0,0,0,0,25,0,8,0,8,0,0,0,0,49,1,0
1,\DATASET\abfiles\r0\c173\after\CardImageDownloader.java,mtgdeckbuilder.backend.CardImageDownloader,class,1,2,1,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,\DATASET\abfiles\r0\c173\after\JsonToCardsImageInfosConverter.java,mtgdeckbuilder.backend.JsonToCardsImageInfosConverter,class,4,7,3,4,7,1,0,15,1,0.0,,,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,28,2,2,0,0,0,6,11,12,8,12,2,0,0,0,39,1,0
1,\DATASET\abfiles\r0\c173\after\SearchButtonPanel.java,mtgdeckbuilder.frontend.SearchButtonPanel,class,5,5,0,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,23,1,0
1,\DATASET\abfiles\r0\c173\after\FilterToUrlConverterTest.java,mtgdeckbuilder.backend.FilterToUrlConverterTest,class,3,3,0,3,2,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,6,0,3,0,3,0,0,0,0,28,1,0
1,\DATASET\abfiles\r0\c173\after\MainFrame.java,mtgdeckbuilder.frontend.MainFrame,class,4,5,1,4,2,6,0,7,0,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,25,0,0,0,0,0,0,2,3,0,3,0,1,0,0,29,1,0
1,\DATASET\abfiles\r0\c173\after\Function.java,mtgdeckbuilder.data.Function,enum,0,3,3,0,2,1,0,0,0,0.0,,,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,7,0,1,0,1,0,0,0,0,16,1,0
1,\DATASET\abfiles\r0\c173\after\FilterToUrlConverter.java,mtgdeckbuilder.backend.FilterToUrlConverter,class,2,5,3,2,3,1,0,10,1,0.5,,,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,14,2,1,0,0,0,5,2,3,2,3,1,0,0,0,19,1,0
1,\DATASET\abfiles\r0\c173\after\UrlDownloader.java,mtgdeckbuilder.backend.UrlDownloader,class,1,3,2,1,4,1,0,7,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,1,1,1,1,0,1,0,6,0,5,3,0,0,0,21,1,0
1,\DATASET\abfiles\r0\c173\after\UrlDownloaderTest.java,mtgdeckbuilder.backend.UrlDownloaderTest,class,3,3,0,3,3,1,0,5,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,42,0,4,1,4,0,0,0,0,56,1,0
1,\DATASET\abfiles\r0\c173\after\Url.java,mtgdeckbuilder.data.Url,class,0,3,3,0,3,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,1,0,0,0,1,0,1,1,0,0,0,10,1,0
1,\DATASET\abfiles\r0\c173\after\JsonToCardsImageInfosConverterTest.java,mtgdeckbuilder.backend.JsonToCardsImageInfosConverterTest,class,4,5,1,4,4,1,0,6,0,0.25,0.0,0.0,4,1,3,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,18,1,0,0,0,0,75,5,4,3,4,0,0,0,0,38,1,0
1,\DATASET\abfiles\r0\c173\after\MainFrame.java,mtgdeckbuilder.frontend.MainFrame$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
1,\DATASET\abfiles\r0\c173\after\NewFilterPanelTest.java,mtgdeckbuilder.frontend.NewFilterPanelTest,class,5,5,0,5,2,1,0,11,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,18,0,0,0,0,0,6,1,6,0,6,0,0,0,0,32,1,0
1,\DATASET\abfiles\r0\c173\after\AddFilterListener.java,mtgdeckbuilder.frontend.AddFilterListener,interface,1,5,4,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,\DATASET\abfiles\r0\c173\after\Filter.java,mtgdeckbuilder.data.Filter,class,2,10,8,2,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,8,1,0
1,\DATASET\abfiles\r0\c173\after\ActiveFiltersPanel.java,mtgdeckbuilder.frontend.ActiveFiltersPanel$Anonymous1,anonymous,0,0,0,0,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
1,\DATASET\abfiles\r0\c173\after\NewFilterPanel.java,mtgdeckbuilder.frontend.NewFilterPanel,class,5,8,3,5,5,5,0,12,0,0.36,0.0,0.0,5,0,2,3,0,0,2,0,0,0,5,0,0,5,0,0,4,0,4,47,0,0,0,0,0,5,2,6,0,6,0,1,0,0,25,1,0
1,\DATASET\abfiles\r0\c173\after\ActiveFiltersPanel.java,mtgdeckbuilder.frontend.ActiveFiltersPanel,class,3,8,5,3,4,5,0,14,0,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,42,1,0,0,0,0,6,6,6,3,6,0,1,0,0,27,1,0
0,\DATASET\abfiles\r0\c173\before\ActiveFiltersPanel.java,mtgdeckbuilder.ActiveFiltersPanel$Anonymous1,anonymous,0,0,0,0,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
0,\DATASET\abfiles\r0\c173\before\AddFilterListener.java,mtgdeckbuilder.AddFilterListener,interface,1,5,4,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
0,\DATASET\abfiles\r0\c173\before\SearchButtonPanel.java,mtgdeckbuilder.SearchButtonPanel,class,5,5,0,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,23,1,0
0,\DATASET\abfiles\r0\c173\before\CardImageInfo.java,mtgdeckbuilder.CardImageInfo,class,0,3,3,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,1,0
0,\DATASET\abfiles\r0\c173\before\FilterToUrlConverter.java,mtgdeckbuilder.FilterToUrlConverter,class,2,5,3,2,3,1,0,10,1,0.5,,,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,14,2,1,0,0,0,5,2,3,2,3,1,0,0,0,19,1,0
0,\DATASET\abfiles\r0\c173\before\Url.java,mtgdeckbuilder.Url,class,0,3,3,0,3,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,1,0,0,0,1,0,1,1,0,0,0,10,1,0
0,\DATASET\abfiles\r0\c173\before\MainFrame.java,mtgdeckbuilder.MainFrame,class,4,5,1,4,2,6,0,7,0,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,25,0,0,0,0,0,0,2,3,0,3,0,1,0,0,29,1,0
0,\DATASET\abfiles\r0\c173\before\NewFilterPanelTest.java,mtgdeckbuilder.NewFilterPanelTest,class,5,5,0,5,2,1,0,11,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,18,0,0,0,0,0,6,1,6,0,6,0,0,0,0,32,1,0
0,\DATASET\abfiles\r0\c173\before\UrlDownloaderTest.java,mtgdeckbuilder.UrlDownloaderTest,class,3,3,0,3,3,1,0,5,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,42,0,4,1,4,0,0,0,0,56,1,0
0,\DATASET\abfiles\r0\c173\before\NewFilterPanel.java,mtgdeckbuilder.NewFilterPanel$Anonymous1,anonymous,4,4,0,4,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,-1,0
0,\DATASET\abfiles\r0\c173\before\CardsDisplayPanel.java,mtgdeckbuilder.CardsDisplayPanel,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
0,\DATASET\abfiles\r0\c173\before\JsonToCardsImageInfosConverter.java,mtgdeckbuilder.JsonToCardsImageInfosConverter,class,4,7,3,4,7,1,0,15,1,0.0,,,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,28,2,2,0,0,0,6,11,12,8,12,2,0,0,0,39,1,0
0,\DATASET\abfiles\r0\c173\before\Filter.java,mtgdeckbuilder.Filter,class,2,10,8,2,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,8,1,0
0,\DATASET\abfiles\r0\c173\before\UrlDownloader.java,mtgdeckbuilder.UrlDownloader,class,1,3,2,1,4,1,0,7,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,1,1,1,1,0,1,0,6,0,5,3,0,0,0,21,1,0
0,\DATASET\abfiles\r0\c173\before\NewFilterPanel.java,mtgdeckbuilder.NewFilterPanel,class,5,8,3,5,5,5,0,12,0,0.36,0.0,0.0,5,0,2,3,0,0,2,0,0,0,5,0,0,5,0,0,4,0,4,47,0,0,0,0,0,5,2,6,0,6,0,1,0,0,25,1,0
0,\DATASET\abfiles\r0\c173\before\JsonToCardsImageInfosConverterTest.java,mtgdeckbuilder.JsonToCardsImageInfosConverterTest,class,4,5,1,4,4,1,0,6,0,0.25,0.0,0.0,4,1,3,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,18,1,0,0,0,0,75,5,4,3,4,0,0,0,0,38,1,0
0,\DATASET\abfiles\r0\c173\before\ActiveFiltersPanelTest.java,mtgdeckbuilder.ActiveFiltersPanelTest,class,3,3,0,3,3,1,0,11,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,33,0,0,0,0,0,25,0,8,0,8,0,0,0,0,49,1,0
0,\DATASET\abfiles\r0\c173\before\Field.java,mtgdeckbuilder.Field,enum,0,3,3,0,3,1,0,1,0,0.0,,,3,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,11,1,0,0,0,0,3,0,2,0,1,0,0,0,0,11,1,0
0,\DATASET\abfiles\r0\c173\before\Function.java,mtgdeckbuilder.Function,enum,0,3,3,0,2,1,0,0,0,0.0,,,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,7,0,1,0,1,0,0,0,0,16,1,0
0,\DATASET\abfiles\r0\c173\before\FilterToUrlConverterTest.java,mtgdeckbuilder.FilterToUrlConverterTest,class,3,3,0,3,2,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,6,0,3,0,3,0,0,0,0,28,1,0
0,\DATASET\abfiles\r0\c173\before\MainFrame.java,mtgdeckbuilder.MainFrame$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
0,\DATASET\abfiles\r0\c173\before\CardImageDownloader.java,mtgdeckbuilder.CardImageDownloader,class,1,2,1,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
0,\DATASET\abfiles\r0\c173\before\UrlTest.java,mtgdeckbuilder.UrlTest,class,2,2,0,2,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,7,0,0,0,0,0,1,0,2,0,2,0,0,0,0,19,1,0
0,\DATASET\abfiles\r0\c173\before\ActiveFiltersPanel.java,mtgdeckbuilder.ActiveFiltersPanel,class,3,8,5,3,4,5,0,14,0,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,42,1,0,0,0,0,6,6,6,3,6,0,1,0,0,27,1,0
1,\DATASET\abfiles\r0\c174\after\CardImageInfo.java,mtgdeckbuilder.data.CardImageInfo,class,0,3,3,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,1,0
1,\DATASET\abfiles\r0\c174\after\Field.java,mtgdeckbuilder.data.Field,enum,0,3,3,0,3,1,0,1,0,0.0,,,3,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,11,1,0,0,0,0,3,0,2,0,1,0,0,0,0,11,1,0
1,\DATASET\abfiles\r0\c174\after\UrlTest.java,mtgdeckbuilder.data.UrlTest,class,2,2,0,2,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,7,0,0,0,0,0,1,0,2,0,2,0,0,0,0,19,1,0
1,\DATASET\abfiles\r0\c174\after\CardsDisplayPanel.java,mtgdeckbuilder.frontend.CardsDisplayPanel,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,\DATASET\abfiles\r0\c174\after\NewFilterPanel.java,mtgdeckbuilder.frontend.NewFilterPanel$Anonymous1,anonymous,4,4,0,4,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,-1,0
1,\DATASET\abfiles\r0\c174\after\ActiveFiltersPanelTest.java,mtgdeckbuilder.frontend.ActiveFiltersPanelTest,class,3,3,0,3,3,1,0,11,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,33,0,0,0,0,0,25,0,8,0,8,0,0,0,0,49,1,0
1,\DATASET\abfiles\r0\c174\after\CardImageDownloader.java,mtgdeckbuilder.backend.CardImageDownloader,class,1,2,1,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,\DATASET\abfiles\r0\c174\after\JsonToCardsImageInfosConverter.java,mtgdeckbuilder.backend.JsonToCardsImageInfosConverter,class,4,7,3,4,7,1,0,15,1,0.0,,,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,28,2,2,0,0,0,6,11,12,8,12,2,0,0,0,39,1,0
1,\DATASET\abfiles\r0\c174\after\SearchButtonPanel.java,mtgdeckbuilder.frontend.SearchButtonPanel,class,5,5,0,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,23,1,0
1,\DATASET\abfiles\r0\c174\after\FilterToUrlConverterTest.java,mtgdeckbuilder.backend.FilterToUrlConverterTest,class,3,3,0,3,2,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,6,0,3,0,3,0,0,0,0,28,1,0
1,\DATASET\abfiles\r0\c174\after\MainFrame.java,mtgdeckbuilder.frontend.MainFrame,class,4,5,1,4,2,6,0,7,0,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,25,0,0,0,0,0,0,2,3,0,3,0,1,0,0,29,1,0
1,\DATASET\abfiles\r0\c174\after\Function.java,mtgdeckbuilder.data.Function,enum,0,3,3,0,2,1,0,0,0,0.0,,,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,7,0,1,0,1,0,0,0,0,16,1,0
1,\DATASET\abfiles\r0\c174\after\FilterToUrlConverter.java,mtgdeckbuilder.backend.FilterToUrlConverter,class,2,5,3,2,3,1,0,10,1,0.5,,,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,14,2,1,0,0,0,5,2,3,2,3,1,0,0,0,19,1,0
1,\DATASET\abfiles\r0\c174\after\UrlDownloader.java,mtgdeckbuilder.backend.UrlDownloader,class,1,3,2,1,4,1,0,7,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,1,1,1,1,0,1,0,6,0,5,3,0,0,0,21,1,0
1,\DATASET\abfiles\r0\c174\after\UrlDownloaderTest.java,mtgdeckbuilder.backend.UrlDownloaderTest,class,3,3,0,3,3,1,0,5,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,42,0,4,1,4,0,0,0,0,56,1,0
1,\DATASET\abfiles\r0\c174\after\Url.java,mtgdeckbuilder.data.Url,class,0,3,3,0,3,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,1,0,0,0,1,0,1,1,0,0,0,10,1,0
1,\DATASET\abfiles\r0\c174\after\JsonToCardsImageInfosConverterTest.java,mtgdeckbuilder.backend.JsonToCardsImageInfosConverterTest,class,4,5,1,4,4,1,0,6,0,0.25,0.0,0.0,4,1,3,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,18,1,0,0,0,0,75,5,4,3,4,0,0,0,0,38,1,0
1,\DATASET\abfiles\r0\c174\after\MainFrame.java,mtgdeckbuilder.frontend.MainFrame$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
1,\DATASET\abfiles\r0\c174\after\NewFilterPanelTest.java,mtgdeckbuilder.frontend.NewFilterPanelTest,class,5,5,0,5,2,1,0,11,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,18,0,0,0,0,0,6,1,6,0,6,0,0,0,0,32,1,0
1,\DATASET\abfiles\r0\c174\after\AddFilterListener.java,mtgdeckbuilder.frontend.AddFilterListener,interface,1,5,4,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,\DATASET\abfiles\r0\c174\after\Filter.java,mtgdeckbuilder.data.Filter,class,2,10,8,2,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,8,1,0
1,\DATASET\abfiles\r0\c174\after\ActiveFiltersPanel.java,mtgdeckbuilder.frontend.ActiveFiltersPanel$Anonymous1,anonymous,0,0,0,0,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
1,\DATASET\abfiles\r0\c174\after\NewFilterPanel.java,mtgdeckbuilder.frontend.NewFilterPanel,class,5,8,3,5,5,5,0,12,0,0.36,0.0,0.0,5,0,2,3,0,0,2,0,0,0,5,0,0,5,0,0,4,0,4,47,0,0,0,0,0,5,2,6,0,6,0,1,0,0,25,1,0
1,\DATASET\abfiles\r0\c174\after\ActiveFiltersPanel.java,mtgdeckbuilder.frontend.ActiveFiltersPanel,class,3,8,5,3,4,5,0,14,0,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,42,1,0,0,0,0,6,6,6,3,6,0,1,0,0,27,1,0
0,\DATASET\abfiles\r0\c174\before\ActiveFiltersPanel.java,mtgdeckbuilder.ActiveFiltersPanel$Anonymous1,anonymous,0,0,0,0,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
0,\DATASET\abfiles\r0\c174\before\AddFilterListener.java,mtgdeckbuilder.AddFilterListener,interface,1,5,4,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
0,\DATASET\abfiles\r0\c174\before\SearchButtonPanel.java,mtgdeckbuilder.SearchButtonPanel,class,5,5,0,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,23,1,0
0,\DATASET\abfiles\r0\c174\before\CardImageInfo.java,mtgdeckbuilder.CardImageInfo,class,0,3,3,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,1,0
0,\DATASET\abfiles\r0\c174\before\FilterToUrlConverter.java,mtgdeckbuilder.FilterToUrlConverter,class,2,5,3,2,3,1,0,10,1,0.5,,,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,14,2,1,0,0,0,5,2,3,2,3,1,0,0,0,19,1,0
0,\DATASET\abfiles\r0\c174\before\Url.java,mtgdeckbuilder.Url,class,0,3,3,0,3,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,1,0,0,0,1,0,1,1,0,0,0,10,1,0
0,\DATASET\abfiles\r0\c174\before\MainFrame.java,mtgdeckbuilder.MainFrame,class,4,5,1,4,2,6,0,7,0,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,25,0,0,0,0,0,0,2,3,0,3,0,1,0,0,29,1,0
0,\DATASET\abfiles\r0\c174\before\NewFilterPanelTest.java,mtgdeckbuilder.NewFilterPanelTest,class,5,5,0,5,2,1,0,11,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,18,0,0,0,0,0,6,1,6,0,6,0,0,0,0,32,1,0
0,\DATASET\abfiles\r0\c174\before\UrlDownloaderTest.java,mtgdeckbuilder.UrlDownloaderTest,class,3,3,0,3,3,1,0,5,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,42,0,4,1,4,0,0,0,0,56,1,0
0,\DATASET\abfiles\r0\c174\before\NewFilterPanel.java,mtgdeckbuilder.NewFilterPanel$Anonymous1,anonymous,4,4,0,4,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,-1,0
0,\DATASET\abfiles\r0\c174\before\CardsDisplayPanel.java,mtgdeckbuilder.CardsDisplayPanel,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
0,\DATASET\abfiles\r0\c174\before\JsonToCardsImageInfosConverter.java,mtgdeckbuilder.JsonToCardsImageInfosConverter,class,4,7,3,4,7,1,0,15,1,0.0,,,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,28,2,2,0,0,0,6,11,12,8,12,2,0,0,0,39,1,0
0,\DATASET\abfiles\r0\c174\before\Filter.java,mtgdeckbuilder.Filter,class,2,10,8,2,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,8,1,0
0,\DATASET\abfiles\r0\c174\before\UrlDownloader.java,mtgdeckbuilder.UrlDownloader,class,1,3,2,1,4,1,0,7,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,1,1,1,1,0,1,0,6,0,5,3,0,0,0,21,1,0
0,\DATASET\abfiles\r0\c174\before\NewFilterPanel.java,mtgdeckbuilder.NewFilterPanel,class,5,8,3,5,5,5,0,12,0,0.36,0.0,0.0,5,0,2,3,0,0,2,0,0,0,5,0,0,5,0,0,4,0,4,47,0,0,0,0,0,5,2,6,0,6,0,1,0,0,25,1,0
0,\DATASET\abfiles\r0\c174\before\JsonToCardsImageInfosConverterTest.java,mtgdeckbuilder.JsonToCardsImageInfosConverterTest,class,4,5,1,4,4,1,0,6,0,0.25,0.0,0.0,4,1,3,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,18,1,0,0,0,0,75,5,4,3,4,0,0,0,0,38,1,0
0,\DATASET\abfiles\r0\c174\before\ActiveFiltersPanelTest.java,mtgdeckbuilder.ActiveFiltersPanelTest,class,3,3,0,3,3,1,0,11,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,33,0,0,0,0,0,25,0,8,0,8,0,0,0,0,49,1,0
